ID_UB,BUSINESS_UNIT_UB,CUST_TYPE_UB,HCP_PRACTICE_STATUS_CD_UB,PROFESSIONAL_DESIGNATION_CD_UB,ME_NUM_UB,NPI_NUM_UB,IMS_ID_UB,SALUTATION_UB,LAST_NAME_UB,FIRST_NAME_UB,MIDDLE_NAME_UB,ALT_NAME_UB,SUFFIX_UB,GENDER_CD_UB,CORP_SPEC_CD_UB,CORP_SPEC_DESC_UB,PRI_CORP_SPEC_CD_UB,PRI_CORP_SPEC_DESC_UB,SEC_CORP_SPEC_CD_UB,SEC_CORP_SPEC_DESC_UB,TER_CORP_SPEC_CD_UB,TER_CORP_SPEC_DESC_UB,ADDR_ID_UB,ADDR_VALID_STATUS_UB,ADDR_VERF_DELV_IND_UB,LINE1_ADDR_UB,LINE2_ADDR_UB,LINE3_ADDR_UB,LINE4_ADDR_UB,CITY_UB,STATE_UB,ZIP_CD_UB,ZIP_4_UB,MSA_UB,CBSA_UB,COUNTRY_UB,PDRP_FLG_UB,PDRP_FLG_EFF_DATE_UB,CONTACT_IND_UB,COUNTY_CD_UB,COUNTY_NM_UB
2066431270,1,NPRS,ACT,UNSPEC,,1111112829,,,Last_name1719,First_name1720,Middle_name1719,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2025721962,Y,Y,100 Madison Ave,,,,Toledo,OH,43604,1516,,,US,U,,UNSPEC,39095,LUCAS
2003824867,1,NPRS,ACT,RN,,1111112830,3344489,MS.,Last_name1720,First_name1721,Middle_name1720,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2025729862,Y,Y,401 Broad St,,,,Johnstown,PA,15906,2745,,,US,U,,UNSPEC,42021,CAMBRIA
2112672297,1,NPRS,ACT,DO,,1111112831,,,Last_name1721,First_name1722,Middle_name1721,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2025729893,Y,Y,9445 N Beach St,,,,Fort Worth,TX,76244,9059,,,US,U,,UNSPEC,48439,TARRANT
2040743698,1,NPRS,ACT,,,1111112832,,,Last_name1722,First_name1723,Middle_name1722,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2025730018,Y,Y,1260 S Parker Rd Ste 201,,,,Denver,CO,80231,8068,,,US,U,,UNSPEC,5,DENVER
2058647363,1,NPRS,ACT,LPN,,1111112833,,MS.,Last_name1723,First_name1724,Middle_name1723,,,F,LPN,LICENSED PRACTICAL NURSE,LPN,LICENSED PRACTICAL NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2031074695,Y,Y,1720 Rosemont Rd,,,,Alliance,OH,44601,5801,,,US,U,,UNSPEC,151,STARK
2058652693,1,NPRS,ACT,RN,,1111112834,,MS.,Last_name1724,First_name1725,Middle_name1724,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2031080542,Y,Y,813 Oakland Ave Apt 206,,,,Urbana,IL,61802,1959,,,US,U,,UNSPEC,19,CHAMPAIGN
2065061249,1,PRES,ACT,MD,4969620002,1111112835,7856017,DR.,Last_name1725,First_name1726,Middle_name1725,,,F,IM,INTERNAL MEDICINE,IM,INTERNAL MEDICINE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2035237273,Y,Y,3249 Oak Park Ave,,,,Berwyn,IL,60402,3429,,,US,U,,UNSPEC,17031,COOK
2056323815,1,NPRS,ACT,RN,,1111112836,,MS.,Last_name1726,First_name1727,Middle_name1726,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2035237343,Y,Y,1 Daytona Blvd,,,,Daytona Beach,FL,32114,1252,,,US,U,,UNSPEC,12127,VOLUSIA
2044296090,1,NPRS,ACT,,,1111112837,,MS.,Last_name1727,First_name1728,Middle_name1727,,,F,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2035237647,Y,Y,400 N Pepper Ave,,,,Colton,CA,92324,1801,,,US,U,,UNSPEC,6071,SAN BERNARDINO
2004988705,1,NPRS,ACT,PHR,,1111112838,4656034,MR.,Last_name1728,First_name1729,Middle_name1728,,,M,PHR,PHARMACIST,PHR,PHARMACIST,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2035237934,N,N,1 Hospital Rd,,,,Cherokee,NC,28719,9253,,,US,U,,UNSPEC,,
2069571447,1,NPRS,ACT,RN,,1111112839,,MS.,Last_name1729,First_name1730,Middle_name1729,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2035239522,Y,Y,1719 E 19th Ave,,,,Denver,CO,80218,1235,,,US,U,,UNSPEC,8031,DENVER
2052646548,1,NPRS,ACT,OFST,,1111112840,,MS.,Last_name1730,First_name1731,Middle_name1730,,,F,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2035242546,N,N,1208 Luther St,,,,Eads,CO,81036,5039,,,US,U,,UNSPEC,,
2003014874,1,PRES,ACT,MD,384002075,1111112841,2459420,DR.,Last_name1731,First_name1732,Middle_name1731,,,M,OPH,OPHTHALMOLOGY,OPH,OPHTHALMOLOGY,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2035242695,N,N,31 Porter St,,,,Lakeville,CT,6039,1214,,,US,U,,UNSPEC,,
2002020621,1,PRES,ACT,MD,4960771014,1111112842,715787,DR.,Last_name1732,First_name1733,Middle_name1732,,,F,PD,PEDIATRICS,PD,PEDIATRICS,AI,ALLERGY & IMMUNOLOGY,UNSPEC,UNSPECIFIED VALUE,2005334613,Y,Y,236 W 6th St Ste 307,,,,Reno,NV,89503,4577,,,US,U,,UNSPEC,32031,WASHOE
2021338772,1,NPRS,ACT,OFST,,1111112843,,MS.,Last_name1733,First_name1734,Middle_name1733,,,U,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2025727705,Y,Y,19223 Stonehue Ste 100,,,,San Antonio,TX,78258,3456,,,US,U,,UNSPEC,29,BEXAR
2058651623,1,NPRS,ACT,RN,,1111112844,,MS.,Last_name1734,First_name1735,Middle_name1734,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2031079380,Y,Y,145 Tallowood Dr,,,,Pottstown,PA,19464,1524,,,US,U,,UNSPEC,91,MONTGOMERY
2058654128,1,NPRS,ACT,RN,,1111112845,,MS.,Last_name1735,First_name1736,Middle_name1735,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,2031081809,Y,Y,5859 Drenta Cir Sw,,,,Navarre,OH,44662,9740,,,US,U,,UNSPEC,151,STARK
2112971697,1,NPRS,ACT,DO,,1111112846,,,Last_name1736,First_name1737,Middle_name1736,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2035241046,Y,Y,6606 Lyndon B Johnson Fwy Ste 200,,,,Dallas,TX,75240,6524,,,US,U,,UNSPEC,48113,DALLAS
2045747868,1,NPRS,ACT,,,1111112847,,MS.,Last_name1737,First_name1738,Middle_name1737,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1001490406,Y,Y,4615 Government St,,,,Baton Rouge,LA,70806,5922,,,US,U,,UNSPEC,33,EAST BATON ROUGE
2035707772,1,NPRS,ACT,NP,,1111112848,7431995,,Last_name1738,First_name1739,Middle_name1738,,,U,NRP,NURSE PRACTITIONER,NRP,NURSE PRACTITIONER,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,1005830421,Y,Y,1690 Nw 143rd Way,,,,Pembroke Pines,FL,33028,3009,,,US,U,,UNSPEC,11,BROWARD
2050872236,1,NPRS,ACT,RN,,1111112849,3117232,MS.,Last_name1739,First_name1740,Middle_name1739,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1005831687,Y,Y,206 N Marion St Apt 1,,,,Oak Park,IL,60302,1869,,,US,U,,UNSPEC,31,COOK
2114071960,1,NPRS,ACT,COUN,,1111112850,,MS.,Last_name1740,First_name1741,Middle_name1740,,,F,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1005832011,Y,Y,1400 Nw 107th Ave Ste 306,,,,Sweetwater,FL,33172,2746,,,US,U,,UNSPEC,86,MIAMI-DADE
2003625352,1,NPRS,ACT,RN,,1111112851,3118095,MS.,Last_name1741,First_name1742,Middle_name1741,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1005832657,Y,Y,211 3rd St,,,,New Smyrna Beach,FL,32168,7404,,,US,U,,UNSPEC,127,VOLUSIA
2062267767,1,NPRS,ACT,OTHR,,1111112852,,MS.,Last_name1742,First_name1743,Middle_name1742,,,F,OCCT,OCCUPATIONAL THERAPY,OCCT,OCCUPATIONAL THERAPY,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1005834690,Y,Y,205 Haynes Dr,,,,Murfreesboro,TN,37129,5101,,,US,U,,UNSPEC,47149,RUTHERFORD
2050285784,1,NPRS,ACT,RN,,1111112853,3120474,MS.,Last_name1743,First_name1744,Middle_name1743,,,F,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1005835354,Y,Y,702 Thurman Ct,,,,Smyrna,TN,37167,5928,,,US,U,,UNSPEC,149,RUTHERFORD
2052348168,1,NPRS,ACT,RN,,1111112854,,,Last_name1744,First_name1745,Middle_name1744,,,U,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1005835491,Y,Y,14 Suntree Pl Ste 102,,,,Melbourne,FL,32940,7605,,,US,U,,UNSPEC,9,BREVARD
2041683293,1,NPRS,ACT,,,1111112855,,,Last_name1745,First_name1746,Middle_name1745,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1005835903,Y,Y,2401 Ne 2nd St,,,,Pompano Beach,FL,33062,4806,,,US,U,,UNSPEC,11,BROWARD
2050439091,1,NPRS,ACT,LPN,,1111112856,3121238,MS.,Last_name1746,First_name1747,Middle_name1746,,,F,LPN,LICENSED PRACTICAL NURSE,LPN,LICENSED PRACTICAL NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1005836233,Y,Y,3268 N County Road 800 W,,,,Sullivan,IN,47882,7135,,,US,U,,UNSPEC,153,SULLIVAN
2003629092,1,NPRS,ACT,NP,,1111112857,3121870,,Last_name1747,First_name1748,Middle_name1747,,,U,RN,REGISTERED NURSE,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1005836947,Y,Y,5055 Shoshone Dr,,,,Pensacola,FL,32507,8709,,,US,U,,UNSPEC,33,ESCAMBIA
2028374259,1,NPRS,ACT,PT,,1111112858,,MS.,Last_name1748,First_name1749,Middle_name1748,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1005841485,Y,Y,381 Riverside Dr Ste 440,,,,Franklin,TN,37064,8934,,,US,U,,UNSPEC,187,WILLIAMSON
2023532082,1,NPRS,ACT,,,1111112859,,,Last_name1749,First_name1750,Middle_name1749,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1012469943,Y,Y,1601 Main St Ste 500null,Ste 500null,,,Richmond,TX,77469,3247,,,US,U,,UNSPEC,157,FORT BEND
2047442408,1,NPRS,ACT,,,1111112860,,,Last_name1750,First_name1751,Middle_name1750,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1012471602,Y,Y,500 S Main St,,,,Orange,CA,92868,4507,,,US,U,,UNSPEC,59,ORANGE
2021334428,1,NPRS,ACT,OFST,,1111112861,,MS.,Last_name1751,First_name1752,Middle_name1751,,,F,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1012478205,Y,Y,1600 7th Ave S,,,,Birmingham,AL,35233,1711,,,US,U,,UNSPEC,1073,JEFFERSON
2111775407,1,NPRS,ACT,,,1111112862,,MS.,Last_name1752,First_name1753,Middle_name1752,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1012478307,Y,Y,300 Kensington Ave Ste 5,,,,New Britain,CT,6051,3916,,,US,U,,UNSPEC,9003,HARTFORD
2027146479,1,NPRS,ACT,,,1111112863,,,Last_name1753,First_name1754,Middle_name1753,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1012482461,Y,Y,720 Harrison Ave,,,,Boston,MA,2118,2371,,,US,U,,UNSPEC,25025,SUFFOLK
2038909249,1,NPRS,ACT,,,1111112864,,,Last_name1754,First_name1755,Middle_name1754,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2005867234,Y,Y,201 N Hamilton St,,,,Richmond,VA,23221,2601,,,US,U,,UNSPEC,760,RICHMOND CITY
2039422402,1,NPRS,ACT,,,1111112865,,,Last_name1755,First_name1756,Middle_name1755,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2005867242,Y,Y,8138 Watson St,,,,Mc Lean,VA,22102,4416,,,US,U,,UNSPEC,59,FAIRFAX
2042536173,1,NPRS,ACT,,,1111112866,,MS.,Last_name1756,First_name1757,Middle_name1756,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2005867447,Y,Y,1203 American Greeting Card Rd,,,,Corbin,KY,40701,4811,,,US,U,,UNSPEC,125,WHITLEY
2043913843,1,NPRS,ACT,,,1111112867,,MS.,Last_name1757,First_name1758,Middle_name1757,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2005867447,Y,Y,1203 American Greeting Card Rd,,,,Corbin,KY,40701,4811,,,US,U,,UNSPEC,125,WHITLEY
2037420796,1,NPRS,ACT,,,1111112868,,,Last_name1758,First_name1759,Middle_name1758,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2005867447,Y,Y,1203 American Greeting Card Rd,,,,Corbin,KY,40701,4811,,,US,U,,UNSPEC,125,WHITLEY
2033907600,1,NPRS,ACT,,,1111112869,,,Last_name1759,First_name1760,Middle_name1759,,,U,,,,,,,,,2005867508,Y,Y,2016 S Main St,,,,Goshen,IN,46526,5236,,,US,U,,UNSPEC,39,ELKHART
2112370825,1,NPRS,ACT,MD,,1111112870,,,Last_name1760,First_name1761,Middle_name1760,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,2005868125,Y,Y,9055 Shady Grove Ct,,,,Gaithersburg,MD,20877,1301,,,US,U,,UNSPEC,24031,MONTGOMERY
2006807050,1,PRES,ACT,NP,,1111112871,6679724,MS.,Last_name1761,First_name1762,Middle_name1761,,,F,NRP,NURSE PRACTITIONER,NRP,NURSE PRACTITIONER,RN,REGISTERED NURSE,UNSPEC,UNSPECIFIED VALUE,2005868257,Y,Y,4368 Spyres Way,,,,Modesto,CA,95356,9259,,,US,U,,UNSPEC,6099,STANISLAUS
2064441887,1,NPRS,ACT,COUN,,1111112872,,MS.,Last_name1762,First_name1763,Middle_name1762,,,F,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,BHAV,BEHAVIORAL HEALTH & SOCIAL SERVICES,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1007681055,Y,Y,7277 Hawkins View Dr,,,,Fort Worth,TX,76132,3921,,,US,U,,UNSPEC,48439,TARRANT
2006363294,1,PRES,ACT,DDS,,1111112873,6117625,MS.,Last_name1763,First_name1764,Middle_name1763,,,F,DGP,DENTIST,DGP,DENTIST,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1007681475,Y,Y,5655 Beechnut St,,,,Houston,TX,77096,1021,,,US,U,,UNSPEC,201,HARRIS
2049178805,1,NPRS,ACT,SW,,1111112874,4021899,MR.,Last_name1764,First_name1765,Middle_name1764,,,M,CSW,CLINICAL SOCIAL WORKER,CSW,CLINICAL SOCIAL WORKER,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1007683497,Y,Y,4422 General Meyer Ave Ste 100,,,,New Orleans,LA,70131,4328,,,US,U,,UNSPEC,22071,ORLEANS
2014290479,1,NPRS,ACT,,,1111112875,,,Last_name1765,First_name1766,Middle_name1765,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1007683624,Y,Y,437 Main St,,,,Red Wing,MN,55066,2324,,,US,U,,UNSPEC,49,GOODHUE
2006485004,1,NPRS,ACT,PSY,,1111112876,6269012,MS.,Last_name1766,First_name1767,Middle_name1766,,,F,PSYO,PSYCHOLOGY,PSYO,PSYCHOLOGY,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1007685111,Y,Y,Po Box 24242,,,,Cleveland,OH,44124,242,,,US,U,,UNSPEC,35,CUYAHOGA
2047686617,1,NPRS,ACT,,,1111112877,,MS.,Last_name1767,First_name1768,Middle_name1767,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1007685453,Y,Y,847 Ne 19th Ave Ste 300,,,,Portland,OR,97232,2686,,,US,U,,UNSPEC,51,MULTNOMAH
2005031769,1,NPRS,ACT,PSCO,,1111112878,4701727,MS.,Last_name1768,First_name1769,Middle_name1768,,,F,PSYO,PSYCHOLOGY,PSYO,PSYCHOLOGY,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1007686282,Y,Y,3 Manor Dr,,,,Hampton,NJ,8827,5409,,,US,U,,UNSPEC,34019,HUNTERDON
2044208885,1,NPRS,ACT,,,1111112879,,MS.,Last_name1769,First_name1770,Middle_name1769,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1007687444,Y,Y,45 Wadsworth St,,,,Hartford,CT,6106,7108,,,US,U,,UNSPEC,3,HARTFORD
2034023549,1,NPRS,ACT,,,1111112880,,,Last_name1770,First_name1771,Middle_name1770,,,U,,,,,,,,,1007687649,Y,Y,4200 Edmondson Ave Ste 101,,,,Baltimore,MD,21229,1600,,,US,U,,UNSPEC,510,BALTIMORE CITY
2073130957,1,NPRS,ACT,UNSPEC,,1111112881,,,Last_name1771,First_name1772,Middle_name1771,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1007691621,Y,Y,2121 Meadowlark Rd,,,,Manhattan,KS,66502,4521,,,US,U,,UNSPEC,161,RILEY
2062192122,1,NPRS,ACT,UNSPEC,,1111112882,,,Last_name1772,First_name1773,Middle_name1772,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1007691650,Y,Y,7001 W Cullom Ave,,,,Norridge,IL,60706,7100,,,US,U,,UNSPEC,31,COOK
2112284180,1,NPRS,ACT,MD,,1111112883,,,Last_name1773,First_name1774,Middle_name1773,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1007691662,Y,Y,35 Michigan St Ne Ste 4150,,,,Grand Rapids,MI,49503,2529,,,US,U,,UNSPEC,26081,KENT
2002275117,1,PRES,ACT,VMD,,1111112884,977408,MR.,Last_name1774,First_name1775,Middle_name1774,,JR,M,VET,VETERINARIAN,VET,VETERINARIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1004991858,Y,Y,2369 N Triphammer Rd,,,,Ithaca,NY,14850,1050,,,US,U,,UNSPEC,109,TOMPKINS
2074831922,1,PRES,ACT,VMD,,1111112885,7969731,MR.,Last_name1775,First_name1776,Middle_name1775,,,M,VET,VETERINARIAN,VET,VETERINARIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1004993161,Y,Y,13408 S Mohawk Rd,,,,Hutchinson,KS,67501,8416,,,US,U,,UNSPEC,155,RENO
2065386036,1,PRES,ACT,VMD,,1111112886,7873635,MS.,Last_name1776,First_name1777,Middle_name1776,,,F,VET,VETERINARIAN,VET,VETERINARIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1004993440,Y,Y,4601 Wattbourne Ln,,,,Jeffersontown,KY,40299,3585,,,US,U,,UNSPEC,111,JEFFERSON
2006407568,1,PRES,ACT,VMD,,1111112887,6168922,MS.,Last_name1777,First_name1778,Middle_name1777,,,F,VET,VETERINARIAN,VET,VETERINARIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1004993554,Y,Y,15230 W Maple Rd,,,,Omaha,NE,68116,5183,,,US,U,,UNSPEC,55,DOUGLAS
2039171631,1,NPRS,ACT,,,1111112888,,,Last_name1778,First_name1779,Middle_name1778,,,U,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1004995603,Y,Y,11516 Se Mill Plain Blvd,,,,Vancouver,WA,98684,5005,,,US,U,,UNSPEC,11,CLARK
2024399550,1,PRES,ACT,VMD,,1111112889,7140474,MS.,Last_name1779,First_name1780,Middle_name1779,,,F,VET,VETERINARIAN,VET,VETERINARIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1004996808,Y,Y,3881 Old Redwood Hwy,,,,Santa Rosa,CA,95403,1717,,,US,U,,UNSPEC,97,SONOMA
2048226014,1,NPRS,ACT,VMD,,1111112890,1287560,MR.,Last_name1780,First_name1781,Middle_name1780,,,M,VET,VETERINARIAN,VET,VETERINARIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1004998946,Y,Y,1110 2nd Ave N,,,,Lake Worth,FL,33460,3318,,,US,U,,UNSPEC,99,PALM BEACH
2003053143,1,NPRS,ACT,VMD,,1111112891,2530323,MR.,Last_name1781,First_name1782,Middle_name1781,,,M,VET,VETERINARIAN,VET,VETERINARIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1004999830,Y,Y,4527 W Wendover Ave,,,,Greensboro,NC,27409,9194,,,US,U,,UNSPEC,81,GUILFORD
2052023357,1,NPRS,ACT,VMD,,1111112892,7135597,,Last_name1782,First_name1783,Middle_name1782,,,U,VET,VETERINARIAN,VET,VETERINARIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1005001693,Y,Y,3015 Esplanade,,,,Chico,CA,95973,220,,,US,U,,UNSPEC,7,BUTTE
2049587678,1,NPRS,ACT,VMD,,1111112893,4926314,MS.,Last_name1783,First_name1784,Middle_name1783,,,F,VET,VETERINARIAN,VET,VETERINARIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1005002652,Y,Y,1500 S Church St,,,,Smithfield,VA,23430,1830,,,US,U,,UNSPEC,93,ISLE OF WIGHT
2007513823,1,PRES,ACT,VMD,,1111112894,2427223,,Last_name1784,First_name1785,Middle_name1784,,,,VET,VETERINARIAN,VET,VETERINARIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1005003506,Y,Y,2704 Mistletoe Rd,,,,La Grange,KY,40031,9325,,,US,U,,UNSPEC,185,OLDHAM
2049719022,1,NPRS,ACT,VMD,,1111112895,2427282,MS.,Last_name1785,First_name1786,Middle_name1785,,,F,VET,VETERINARIAN,VET,VETERINARIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1005003623,Y,Y,211 Misty Meadows Ln,,,,Rocky Point,NC,28457,9089,,,US,U,,UNSPEC,141,PENDER
2002268330,1,PRES,ACT,VMD,,1111112896,970334,,Last_name1786,First_name1787,Middle_name1786,,,U,VET,VETERINARIAN,VET,VETERINARIAN,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1005003765,Y,Y,2436 Peach Orchard Rd,,,,Augusta,GA,30906,2389,,,US,U,,UNSPEC,245,RICHMOND
2060074851,1,NPRS,ACT,,,1111112897,,,Last_name1787,First_name1788,Middle_name1787,,,,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,NTSS,Non Trusted Source Specialty,1002821309,Y,Y,151 Pioneer Ln,,,,Bishop,CA,93514,2557,,,US,U,,UNSPEC,6027,INYO
2064434326,1,NPRS,ACT,OSP,,1111112898,,MR.,Last_name1788,First_name1789,Middle_name1788,,,M,ANCI,ANCILLARY SERVICES,ANCI,ANCILLARY SERVICES,UNSPEC,UNSPECIFIED VALUE,UNSPEC,UNSPECIFIED VALUE,1002823617,Y,Y,100 Ridgeway St Ste 5,,,,Hot Springs,AR,71901,7156,,,US,U,,UNSPEC,51,GARLAND
